Date,Close,Open,Price_diff,fng_value
2020-12-14,9719.317119724576,9668.791530568358,50.52558915621739,95.0
2020-12-15,9805.043648548208,9719.456396635118,85.58725191308986,91.0
2020-12-16,10759.379455057606,9805.918892249054,953.4605628085519,92.0
2020-12-17,11507.710205378717,10758.252427608577,749.4577777701397,92.0
2020-12-18,11676.069572609422,11508.535211856568,167.5343607528539,95.0
2020-12-19,12042.863233654907,11673.491829183502,369.3714044714052,93.0
2020-12-20,11843.270127536767,12038.81205710156,-195.54192956479346,92.0
2020-12-21,11501.472018064802,11841.857054904567,-340.38503683976523,92.0
2020-12-22,11995.525297016127,11496.88284261525,498.6424544008769,88.0
2020-12-23,11716.28097211343,11994.9929893049,-278.7120171914685,93.0
2020-12-24,11968.163572397942,11715.779491452193,252.3840809457488,86.0
2020-12-25,12434.997288499326,11966.964732141383,468.03255635794267,94.0
2020-12-26,13322.625502649227,12441.123946234417,881.5015564148107,93.0
2020-12-27,13247.767810492998,13323.802316430048,-76.0345059370502,91.0
2020-12-28,13661.824319101072,13252.12332152018,409.70099758089236,92.0
2020-12-29,13800.992704422322,13660.319372042306,140.6733323800163,91.0
2020-12-30,14543.399234938604,13799.810762228277,743.5884727103276,91.0
2020-12-31,14621.529924025404,14543.710308238044,77.81961578736082,95.0
2021-01-01,14806.618564500492,14617.65921429813,188.95935020236175,94.0
2021-01-02,16190.266442204507,14807.776206950302,1382.490235254205,94.0
2021-01-03,16550.024290545392,16191.333790685292,358.6904998601003,93.0
2021-01-04,16155.325323430634,16564.739073754263,-409.41375032362885,94.0
2021-01-05,17175.20014627319,16158.092333282995,1017.1078129901944,93.0
2021-01-06,18608.37591162473,17185.954661470034,1422.4212501546972,95.0
2021-01-07,19884.76891432056,18613.28902278101,1271.4798915395513,91.0
2021-01-08,20597.7801696924,19890.18341994721,707.5967497451893,93.0
2021-01-09,20335.50044986989,20593.220704176747,-257.7202543068561,93.0
2021-01-10,19383.31799688831,20335.30431168296,-951.9863147946526,94.0
2021-01-11,17960.58376665849,19378.26417130746,-1417.6804046489706,90.0
2021-01-12,17131.260770702367,17935.170359610576,-803.9095889082091,84.0
2021-01-13,18842.088854797148,17127.390476029646,1714.6983787675017,78.0
2021-01-14,19791.733029530493,18846.38166304972,945.3513664807724,83.0
2021-01-15,18603.29620853584,19776.97153869642,-1173.6753301605786,88.0
2021-01-16,18289.695364695697,18601.374346755703,-311.6789820600061,84.0
2021-01-17,18095.95299990788,18282.43432563463,-186.48132572674876,79.0
2021-01-18,18519.645284458024,18096.4625069264,423.1827775316233,79.0
2021-01-19,18258.526768253167,18525.749156853668,-267.2223886005013,80.0
2021-01-20,17998.311699637117,18248.34556377733,-250.03386414021224,78.0
2021-01-21,15595.22198028147,17999.20147157751,-2403.9794912960406,75.0
2021-01-22,16703.8609254227,15590.755032737572,1113.1058926851292,40.0
2021-01-23,16233.985147258472,16693.6595792152,-459.67443195672786,74.0
2021-01-24,16370.622368473503,16232.39069013709,138.2316783364131,70.0
2021-01-25,16398.341262780687,16368.676837884055,29.664424896631317,74.0
2021-01-26,16505.304435750004,16394.345563401585,110.95887234841939,71.0
2021-01-27,15419.930018317997,16502.60222766474,-1082.6722093467451,78.0
2021-01-28,16949.538830613626,15423.870998395889,1525.6678322177377,55.0
2021-01-29,17382.70391662527,17381.679836612995,1.024080012273771,77.0
2021-01-30,17358.40968245711,17372.43100415889,-14.021321701780835,76.0
2021-01-31,16771.002146826017,17359.20280557431,-588.2006587482938,78.0
2021-02-01,16991.513918381857,16771.092784696484,220.4211336853732,77.0
2021-02-02,18001.47557411235,16989.596688896276,1011.878885216076,76.0
2021-02-03,19005.816363156253,18001.671692451164,1004.1446707050891,78.0
2021-02-04,18722.4730570402,19007.36659834053,-284.893541300331,80.0
2021-02-05,19352.196856059283,18725.22388306473,626.9729729945539,81.0
2021-02-06,19906.75651150573,19349.100273677297,557.6562378284325,84.0
2021-02-07,19715.06708978444,19898.816324047188,-183.74923426274836,86.0
2021-02-08,23383.51203293502,19706.66280948095,3676.8492234540718,83.0
2021-02-09,23530.98632810421,23377.823139427863,153.16318867634618,95.0
2021-02-10,22747.091353097225,23525.30363400914,-778.2122809119137,92.0
2021-02-11,24248.709958380576,22737.244795636056,1511.46516274452,93.0
2021-02-12,24056.845143255217,24232.49522247136,-175.65007921614233,92.0
2021-02-13,23852.306733822526,24050.091733019053,-197.78499919652677,92.0
2021-02-14,24656.902871964016,23856.847277725643,800.0555942383726,95.0
2021-02-15,24266.313263377924,24646.450497073747,-380.13723369582294,93.0
2021-02-16,24893.9130283748,24265.88711550273,628.0259128720718,95.0
2021-02-17,26381.35532925207,24897.662861772667,1483.6924674794027,95.0
2021-02-18,26162.92440421085,26377.31865971886,-214.39425550801025,91.0
2021-02-19,28279.101899752764,26161.24502721715,2117.8568725356126,93.0
2021-02-20,28373.60694766738,28278.680416293853,94.92653137352681,91.0
2021-02-21,29098.7456495361,28357.90670955144,740.8389399846601,91.0
2021-02-22,27406.37584682069,29095.17684326097,-1688.8009964402809,94.0
2021-02-23,24678.73551024541,27405.07649953928,-2726.340989293869,94.0
2021-02-24,25129.776218820884,24684.278227208404,445.4979916124794,76.0
2021-02-25,23798.428979542663,25131.464556890347,-1333.035577347684,79.0
2021-02-26,23415.94494960014,23842.294355648748,-426.3494060486082,55.0
2021-02-27,23342.72391030912,23418.61718690093,-75.89327659181072,56.0
2021-02-28,22809.36022363421,23345.49942728851,-536.1392036543002,55.0
2021-03-01,25082.75313096541,22820.427600048813,2262.325530916598,38.0
2021-03-02,24444.151039276832,25073.10035577685,-628.9493165000167,78.0
2021-03-03,25537.237492617183,24462.390125077254,1074.847367539929,78.0
2021-03-04,24542.50831243552,25529.067865183133,-986.5595527476144,84.0
2021-03-05,24723.955835514884,24525.371937672862,198.58389784202154,77.0
2021-03-06,24735.97881956149,24709.761584854125,26.217234707364696,77.0
2021-03-07,25894.94342728246,24739.232218460547,1155.711208821911,76.0
2021-03-08,26432.779649980293,25878.826139871137,553.9535101091569,81.0
2021-03-09,27730.17001393605,26446.074920991174,1284.0950929448773,81.0
2021-03-10,28310.445144689194,27730.18521603425,580.2599286549448,68.0
2021-03-11,29213.771511258747,28287.52753793452,926.2439733242281,73.0
2021-03-12,28966.92364717532,29221.890202667262,-254.9665554919411,70.0
2021-03-13,30947.65242063676,28972.56888374053,1975.0835368962325,74.0
2021-03-14,29965.303005637117,30936.54895748753,-971.2459518504111,78.0
2021-03-15,28257.06173153389,29947.745800382683,-1690.6840688487937,76.0
2021-03-16,28708.54949036804,28223.95385802202,484.59563234601956,71.0
2021-03-17,29744.996009207705,28719.04367423281,1025.952334974896,71.0
2021-03-18,29231.98257135932,29756.02737331875,-524.0448019594296,72.0
2021-03-19,29481.570110682474,29227.692568923238,253.87754175923692,71.0
2021-03-20,29464.29639392785,29474.360001800054,-10.063607872205466,75.0
2021-03-21,29065.29945387162,29462.439825937785,-397.1403720661656,73.0
2021-03-22,27552.111599489566,29062.56983065687,-1510.458231167304,70.0
2021-03-23,27654.91703574963,27543.29436988041,111.62266586922124,66.0
2021-03-24,26658.50912514865,27640.596429921126,-982.0873047724781,65.0
2021-03-25,26122.84597110968,26634.678726814425,-511.83275570474507,60.0
2021-03-26,27857.972232492943,26112.24176738597,1745.7304651069717,54.0
2021-03-27,28279.17114961304,27858.130931595195,421.0402180178462,65.0
2021-03-28,28263.846207634288,28279.88257828705,-16.036370652764163,74.0
2021-03-29,29184.548371895624,28262.397405238007,922.1509666576167,72.0
2021-03-30,29774.72272459097,29184.484314363,590.238410227972,72.0
2021-03-31,29786.34876930437,29781.02796360247,5.320805701900099,76.0
2021-04-01,29886.273950297607,29790.349827819315,95.9241224782927,74.0
2021-04-02,30057.629956109595,29887.747192479157,169.8827636304377,74.0
2021-04-03,29148.16711601913,30064.13448376931,-915.9673677501814,73.0
2021-04-04,29737.69661859125,29148.53641129464,589.1602072966089,74.0
2021-04-05,29890.60097123444,29738.848561929317,151.75240930512155,71.0
2021-04-06,29461.832387788003,29947.906359147422,-486.0739713594194,75.0
2021-04-07,28364.696263618847,29458.820337045043,-1094.1240734261955,72.0
2021-04-08,29523.787307776955,28389.972410904546,1133.814896872409,73.0
2021-04-09,29483.816034086045,29525.12556496277,-41.30953087672606,70.0
2021-04-10,30269.265647164288,29488.10382853389,781.1618186303967,70.0
2021-04-11,30481.86105217322,30295.74166514784,186.11938702537736,76.0
2021-04-12,30327.57980768904,30467.38249425195,-139.80268656291082,74.0
2021-04-13,32155.22569273934,30325.76511976138,1829.4605729779578,74.0
2021-04-14,31980.149670737534,32165.44763542682,-185.29796468928544,75.0
2021-04-15,32095.440880376394,31963.09404035121,132.34684002518406,79.0
2021-04-16,31208.759052390316,32067.278623271883,-858.5195708815663,78.0
2021-04-17,30750.89188037098,31186.969821478877,-436.07794110789837,76.0
2021-04-18,28497.76158225134,30760.18798483178,-2262.4264025804405,79.0
2021-04-19,28241.784771890198,28485.63036807045,-243.84559618025378,74.0
2021-04-20,28647.388903799656,28219.776348596064,427.6125552035919,73.0
2021-04-21,27366.96879258588,28646.5792601487,-1279.6104675628194,73.0
2021-04-22,26299.08302282229,27341.26639111363,-1042.1833682913384,65.0
2021-04-23,25959.506460455057,26287.475979564864,-327.96951910980715,55.0
2021-04-24,25412.075308703334,25984.90115865596,-572.8258499526273,37.0
2021-04-25,24906.37032003916,25413.501009234336,-507.13068919517536,31.0
2021-04-26,27451.80730964809,24943.6780193574,2508.12929029069,27.0
2021-04-27,27980.078136577013,27456.057932605225,524.0202039717879,50.0
2021-04-28,27888.935171864032,27982.14414536014,-93.20897349610823,59.0
2021-04-29,27257.932307402712,27906.00777226732,-648.075464864607,52.0
2021-04-30,29359.62057118863,27264.86570417636,2094.754867012267,51.0
2021-05-01,29426.30032343015,29341.70583920881,84.59448422133937,68.0
2021-05-02,28828.79223235011,29425.19259368062,-596.4003613305067,66.0
2021-05-03,29193.29013034076,28823.237216228248,370.05291411251164,61.0
2021-05-04,27227.517729695217,29200.28100770549,-1972.7632780102722,68.0
2021-05-05,29318.46650883197,27184.6180392351,2133.848469596869,48.0
2021-05-06,28798.38577163309,29327.43043686017,-529.0446652270803,65.0
2021-05-07,29276.85291373834,28807.027070013883,469.82584372445854,64.0
2021-05-08,30068.80474360511,29274.582573115385,794.2221704897238,67.0
2021-05-09,29788.23680035964,30107.0390737696,-318.80227340996134,73.0
2021-05-10,28603.646337407823,29796.759896712447,-1193.1135593046238,72.0
2021-05-11,29063.27273685649,28596.71291819766,466.5598186588286,61.0
2021-05-12,25219.612594331647,29069.171218375268,-3849.5586240436205,68.0
2021-05-13,25490.13951663152,25519.295611594767,-29.156094963247597,31.0
2021-05-14,25632.60986878969,25474.304332900192,158.30553588949624,26.0
2021-05-15,23999.413716421728,25619.557739665288,-1620.1440232435598,27.0
2021-05-16,23839.4078493464,23978.203543692525,-138.79569434612495,20.0
2021-05-17,22328.146933915097,23818.42249719709,-1490.2755632819935,27.0
2021-05-18,22030.062465149756,22302.490486333896,-272.42802118413965,21.0
2021-05-19,18917.879643783795,22048.324518211637,-3130.4448744278416,23.0
2021-05-20,20863.691642222853,18789.90718664385,2073.7844555790034,11.0
2021-05-21,19063.6428088966,20768.745546266586,-1705.1027373699872,19.0
2021-05-22,19155.950266231743,19097.7095986823,58.24066754944215,12.0
2021-05-23,17740.51756354913,19153.810712874903,-1413.2931493257747,14.0
2021-05-24,19799.09076925225,17703.738955681325,2095.3518135709237,10.0
2021-05-25,19657.191653283837,19844.876672998365,-187.6850197145286,22.0
2021-05-26,20134.88616654917,19652.422990571853,482.4631759773183,22.0
2021-05-27,19681.019910559724,20146.225500205903,-465.20558964617885,27.0
2021-05-28,18258.09699511491,19717.173035321382,-1459.0760402064734,21.0
2021-05-29,17693.225701094725,18250.384100899773,-557.1583998050482,18.0
2021-05-30,18243.33515051872,17688.700804937627,554.6343455810929,10.0
2021-05-31,19124.68858763725,18233.071362169838,891.6172254674129,18.0
2021-06-01,18788.07847964428,19103.94171703778,-315.86323739349973,20.0
2021-06-02,19247.287813010367,18795.698000306114,451.58981270425284,23.0
2021-06-03,20089.82877849028,19259.79715675198,830.031621738297,24.0
2021-06-04,18903.56433208853,20107.04315274872,-1203.4788206601916,27.0
2021-06-05,18223.12635908552,18896.96071632892,-673.8343572433987,24.0
2021-06-06,18392.219360385465,18216.316525487004,175.90283489846115,17.0
2021-06-07,17218.94291798652,18378.32433551758,-1159.3814175310617,15.0
2021-06-08,17163.19987782508,17234.097381249216,-70.8975034241339,13.0
2021-06-09,19115.340795139,17134.125224023308,1981.215571115692,14.0
2021-06-10,18770.682771772525,19137.994177246987,-367.31140547446194,21.0
2021-06-11,19067.06088807404,18768.108660898877,298.952227175163,21.0
2021-06-12,18178.99394928895,19070.09596766226,-891.102018373309,28.0
2021-06-13,19974.945569152533,18180.686544590066,1794.259024562467,23.0
2021-06-14,20540.110360256505,19934.50362877585,605.6067314806569,28.0
2021-06-15,20646.152321791204,20652.79769714028,-6.645375349075039,38.0
2021-06-16,19575.88208798773,20516.27164865181,-940.3895606640799,33.0
2021-06-17,19430.120490453766,19573.015448666803,-142.89495821303717,26.0
2021-06-18,18273.403696409016,19453.537887029423,-1180.134190620407,25.0
2021-06-19,18179.04410838701,18307.64690611027,-128.60279772325885,23.0
2021-06-20,18231.397250172275,18151.46184596762,79.93540420465433,21.0
2021-06-21,16158.610186095795,18202.604561633318,-2043.9943755375225,23.0
2021-06-22,16570.364529718827,16131.151286892367,439.21324282645946,10.0
2021-06-23,17199.58582898199,16576.002429723372,623.5833992586195,14.0
2021-06-24,17670.00929617219,17176.297369722095,493.7119264500943,22.0
2021-06-25,16127.864913295469,17668.476155485292,-1540.6112421898233,27.0
2021-06-26,16404.595009966564,16105.897962709105,298.6970472574594,20.0
2021-06-27,17661.03808184624,16455.527437619563,1205.510644226677,22.0
2021-06-28,17569.509724310563,17676.188770833764,-106.67904652320067,25.0
2021-06-29,18299.923572069107,17590.756272193863,709.1672998752438,25.0
2021-06-30,17904.94573286317,18320.831552747182,-415.8858198840135,28.0
2021-07-01,17143.784495260643,17902.508786380073,-758.7242911194298,28.0
2021-07-02,17312.063275546287,17131.898605418577,180.16467012770954,21.0
2021-07-03,17710.6757101693,17290.86515729509,419.81055287420895,24.0
2021-07-04,18036.16821118198,17709.24875015706,326.91946102491784,27.0
2021-07-05,17245.16301559687,18034.476889510748,-789.3138739138776,29.0
2021-07-06,17511.160728444756,17233.794694197477,277.36603424727946,20.0
2021-07-07,17320.210614863856,17506.120985615773,-185.91037075191707,28.0
2021-07-08,16798.76581544042,17337.82931542404,-539.0634999836184,20.0
2021-07-09,17263.72541097179,16790.17435763188,473.55105333991014,20.0
2021-07-10,17119.225143389587,17270.423733836567,-151.19859044698023,20.0
2021-07-11,17483.967206559442,17113.41046489224,370.556741667202,20.0
2021-07-12,16924.93671426665,17491.015791158563,-566.0790768919142,25.0
2021-07-13,16681.985515992492,16909.319883633594,-227.3343676411023,20.0
2021-07-14,16750.9618629875,16693.078530074286,57.88333291321396,21.0
2021-07-15,16217.027451671023,16753.79574200198,-536.7682903309578,20.0
2021-07-16,16031.639750155246,16248.336533282138,-216.69678312689211,22.0
2021-07-17,16090.227013367152,16018.955508353449,71.27150501370306,15.0
2021-07-18,16221.699167664794,16090.864032472966,130.83513519182816,19.0
2021-07-19,15718.19079802174,16222.88302935358,-504.69223133183914,24.0
2021-07-20,15207.213311267196,15728.739282958286,-521.5259716910896,19.0
2021-07-21,16393.31026400648,15201.46482880946,1191.8454351970195,10.0
2021-07-22,16500.135901938193,16408.05485290956,92.08104902863124,21.0
2021-07-23,17150.68061525475,16496.54211642235,654.1384988323989,23.0
2021-07-24,17516.62628598154,17156.625614144803,360.00067183673673,22.0
2021-07-25,18045.84536355957,17515.20253281322,530.6428307463502,27.0
2021-07-26,19046.392601379383,18062.77766624156,983.6149351378226,26.0
2021-07-27,20092.057972529044,19015.109094508585,1076.9488780204592,32.0
2021-07-28,20386.225709247738,20140.812305010448,245.4134042372898,50.0
2021-07-29,20406.380155851577,20386.41070267782,19.969453173758666,50.0
2021-07-30,21534.193079016208,20416.185214863417,1118.0078641527907,53.0
2021-07-31,21241.46626719645,21513.68466240704,-272.2183952105879,60.0
2021-08-01,20419.76625673428,21157.78664139822,-738.0203846639379,60.0
2021-08-02,20040.85766547434,20385.259345885443,-344.40168041110155,48.0
2021-08-03,19498.66939745352,20028.9535383515,-530.2841408979803,48.0
2021-08-04,20332.32231880203,19529.889266872186,802.4330519298455,42.0
2021-08-05,20910.038377901907,20330.99648384429,579.0418940576164,50.0
2021-08-06,21894.055395761057,20908.22748745158,985.8279083094785,52.0
2021-08-07,22807.1615610084,21902.3437298362,904.8178311722004,69.0
2021-08-08,22404.405751517188,22817.15457168378,-412.74882016659103,74.0
2021-08-09,23713.581211505752,22401.16549014449,1312.4157213612634,65.0
2021-08-10,23320.347133828625,23670.498674464077,-350.15154063545197,71.0
2021-08-11,23329.55143169969,23327.87425955809,1.6771721415971115,70.0
2021-08-12,22727.12353015684,23321.13781109765,-594.0142809408098,70.0
2021-08-13,24456.03014838241,22733.734721576497,1722.2954268059148,70.0
2021-08-14,24098.615027982367,24464.79064399608,-366.175616013712,76.0
2021-08-15,24081.691268104165,24098.60832080409,-16.91705269992599,71.0
2021-08-16,23536.38408223778,24067.971632016823,-531.5875497790439,72.0
2021-08-17,22858.248748968468,23501.126225427983,-642.8774764595146,72.0
2021-08-18,22912.192955561502,22853.479061428086,58.713894133416034,73.0
2021-08-19,23898.43654635049,22882.292983908283,1016.1435624422083,70.0
2021-08-20,25227.688503788937,23901.12098093241,1326.567522856527,70.0
2021-08-21,25000.480679927092,25221.647855968626,-221.16717604153382,78.0
2021-08-22,25211.098822956086,24982.334571237418,228.76425171866867,76.0
2021-08-23,25338.918447792155,25195.99004168548,142.92840610667554,79.0
2021-08-24,24393.386942211397,25347.93869375377,-954.5517515423744,79.0
2021-08-25,25031.08341457829,24404.28455567643,626.7988589018605,73.0
2021-08-26,24000.528707984096,25052.671502779274,-1052.142794795178,75.0
2021-08-27,25087.63130454644,23976.02147078916,1111.6098337572803,71.0
2021-08-28,25005.22289937101,25095.318565924616,-90.09566655360686,78.0
2021-08-29,24965.68486454912,25010.019487756043,-44.334623206923425,72.0
2021-08-30,24077.3702372402,24968.21927828141,-890.8490410412087,73.0
2021-08-31,24166.96234334849,24062.61984050542,104.34250284306836,73.0
2021-09-01,25073.04603399828,24132.967740692948,940.0782933053306,71.0
2021-09-02,25306.87847253106,25051.859529190435,255.01894334062672,74.0
2021-09-03,25680.88327492878,25286.5855173248,394.29775760398115,74.0
2021-09-04,25632.241197559983,25672.40399692841,-40.16279936842693,72.0
2021-09-05,26547.5448174832,25628.59022267491,918.9545948082923,73.0
2021-09-06,26984.430196838304,26555.249703857902,429.18049298040205,79.0
2021-09-07,23988.43925300084,26997.605187749115,-3009.1659347482746,79.0
2021-09-08,23640.642124931885,23997.102723834145,-356.46059890226024,47.0
2021-09-09,23779.717761073854,23475.48677975565,304.2309813182037,45.0
2021-09-10,22989.779937412142,23782.0255397965,-792.2456023843588,46.0
2021-09-11,23158.167364984827,22982.30287438825,175.86449059657753,31.0
2021-09-12,23611.962197654324,23160.76620660313,451.19599105119414,32.0
2021-09-13,23040.52917596593,23608.511466070115,-567.9822901041844,44.0
2021-09-14,24128.66078379348,23039.182005403487,1089.478778389992,30.0
2021-09-15,24701.457055250485,24131.77523158826,569.6818236622239,49.0
2021-09-16,24497.17099883765,24692.35839078441,-195.18739194676164,53.0
2021-09-17,24210.235121743302,24490.696076049804,-280.46095430650166,48.0
2021-09-18,24722.363435142564,24213.043453890383,509.3199812521816,50.0
2021-09-19,24195.871326054043,24717.802644308584,-521.9313182545411,53.0
2021-09-20,21924.45344278656,24196.517284639405,-2272.063841852847,50.0
2021-09-21,20816.74358448148,22011.76118137747,-1195.017596895992,27.0
2021-09-22,22310.702897106632,20808.645557479707,1502.0573396269247,21.0
2021-09-23,22983.79935338825,22303.603242225945,680.1961111623059,27.0
2021-09-24,21918.02862625845,22983.255199035928,-1065.2265727774793,33.0
